,ktest,p-value,p-value_adj,cluster
SLC10A4,21.37090958935894,0.0002673077594607413,0.0008735547694795467,1
SETD7,1.7004760671532597,0.7906311440507366,1.0,1
ENSGALG00000046731,1.3205083686685488,0.8578865017430362,1.0,1
MAPK14,7.889578022202367,0.09570787322487177,0.19856405233375887,2
PBX3,0.13739924418747199,0.9977455259944285,1.0,4
SMC4,0.037735850304835054,0.9998242239227182,1.0,1
YTHDC1,4.82996551169515,0.3051931841061828,0.5349573779249479,1
ENSGALG00000001948,15.652675887652942,0.003522452693348895,0.009894530037496897,1
CCDC127,0.6658251745686721,0.9554755310410076,1.0,1
CAPN11,4.131412760938132,0.38851310753167223,0.6529632059355835,0
CD38,8.658697047295375,0.07022018166588799,0.15101114336750107,1
ATRX,11.78372118188297,0.01903416988278382,0.04665237716368583,1
RNPC3,1.6683328419970203,0.7964616418372726,1.0,1
IDH1,22.60740287703412,0.0001516703273728711,0.0005098162264634323,2
INSIG1,86.5551772613487,7.095222656387006e-18,6.038487367137877e-17,4
WDCP,3.765360757720101,0.43869106832617344,0.7138992161532521,1
RIC1,4.336045128877998,0.36243324698276025,0.6158593831482757,1
ZPR1,16.7795728187005,0.00213313219996272,0.006165121965210173,1
SMYD3,22.38921670044396,0.00016765295911219913,0.0005616514543122249,1
CCNL1,16.627306976296374,0.0022832120179465147,0.006542154779216374,1
ENSGALG00000049374,15.986586656727798,0.003037215265222017,0.008579704139045246,1
LYPLAL1,0.2006775103238188,0.9952904612904855,1.0,1
VEZT,5.2299169468592055,0.26450950167302534,0.47530907757956037,4
RIOK3,20.017000393706272,0.0004955548682136676,0.0015608027345312364,1
KCNN2,14.182504259765555,0.006734790095865952,0.018031566521729457,1
PSTPIP1,48.88569821275849,6.168381889211165e-10,3.4268788273395357e-09,1
MSL3,13.297543840693372,0.009909842550746006,0.025799309773537345,1
EXOC3,8.785764439460985,0.0666831992507338,0.14527930119985577,4
WDR43,18.748518344998736,0.0008805784701658068,0.002684690457822582,1
